file_id	perseus_id	perseus_author	perseus_title	wikidata_work_id	wikidata_work_label	author_wikidata_id	author_impact_date	year	period	genre	form_of_creative_work	instance_of	factuality	factuality_reason	main_language	languages	editors	pub_date	n_characters	n_words	n_pages	file_path	work_factuality
tlg0014.tlg025.perseus-eng2	tlg0014.tlg025	Demosthenes	Against Aristogeiton I	Q41660410	Against Aristogeiton	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Against Aristogeiton' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	James Herbert Vince	1935	52871	9585	38	tlg0014/tlg025/tlg0014.tlg025.perseus-eng2.xml	B_oration
tlg0014.tlg026.perseus-eng2	tlg0014.tlg026	Demosthenes	Against Aristogeiton II	Q41660410	Against Aristogeiton	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Against Aristogeiton' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	James Herbert Vince	1935	12709	2256	9	tlg0014/tlg026/tlg0014.tlg026.perseus-eng2.xml	B_oration
tlg0014.tlg039.perseus-eng2	tlg0014.tlg039	Demosthenes	Against Boeotus I	Q110713975	Against Boeotus	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Against Boeotus' is a legal oration, directly invoking contemporary laws and procedures.	English	eng; grc	Augustus Taber Murray	1936	27299	5095	20	tlg0014/tlg039/tlg0014.tlg039.perseus-eng2.xml	B_oration
tlg0014.tlg040.perseus-eng2	tlg0014.tlg040	Demosthenes	Against Boeotus II	Q110713975	Against Boeotus	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Against Boeotus' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1936	35102	6403	26	tlg0014/tlg040/tlg0014.tlg040.perseus-eng2.xml	B_oration
tlg0014.tlg055.perseus-eng2	tlg0014.tlg055	Demosthenes	Against Callicles	Q87738430	Against Callicles	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Callicles' is a legal oration, directly invoking contemporary laws and procedures.	English	eng; grc	Augustus Taber Murray	1939	17783	3331	13	tlg0014/tlg055/tlg0014.tlg055.perseus-eng2.xml	B_oration
tlg0014.tlg054.perseus-eng2	tlg0014.tlg054	Demosthenes	Against Conon	Q87738427	Against Conon	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Conon' is a legal oration, directly invoking contemporary laws and procedures.	English	eng; grc	Augustus Taber Murray	1939	31469	5803	23	tlg0014/tlg054/tlg0014.tlg054.perseus-eng2.xml	B_oration
tlg0014.tlg056.perseus-eng2	tlg0014.tlg056	Demosthenes	Against Dionysodorus	Q87738429	Against Dionysodorus	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Dionysodorus' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	26546	4986	20	tlg0014/tlg056/tlg0014.tlg056.perseus-eng2.xml	B_oration
tlg0014.tlg057.perseus-eng2	tlg0014.tlg057	Demosthenes	Against Eubulides	Q87738432	Against Eubulides	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Eubulides' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	42689	7906	32	tlg0014/tlg057/tlg0014.tlg057.perseus-eng2.xml	B_oration
tlg0014.tlg047.perseus-eng2	tlg0014.tlg047	Demosthenes	Against Evergus And Mnesibulus	Q87738419	Against Euergus and Mnesibulus	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Euergus and Mnesibulus' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	48174	8918	36	tlg0014/tlg047/tlg0014.tlg047.perseus-eng2.xml	B_oration
tlg0014.tlg035.perseus-eng2	tlg0014.tlg035	Demosthenes	Against Lacritus	Q87738409	Against Lacritus	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Lacritus' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1936	33938	6109	24	tlg0014/tlg035/tlg0014.tlg035.perseus-eng2.xml	B_oration
tlg0014.tlg044.perseus-eng2	tlg0014.tlg044	Demosthenes	Against Leochares	Q87738417	Against Leochares	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Leochares' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	37515	6831	27	tlg0014/tlg044/tlg0014.tlg044.perseus-eng2.xml	B_oration
tlg0014.tlg020.perseus-eng2	tlg0014.tlg020	Demosthenes	Against Leptines	Q4691037	Against Leptines	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Leptines' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	James Herbert Vince	1930	97645	17549	70	tlg0014/tlg020/tlg0014.tlg020.perseus-eng2.xml	B_oration
tlg0014.tlg043.perseus-eng2	tlg0014.tlg043	Demosthenes	Against Macartatus	Q87738416	Against Macartatus	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Macartatus' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	52161	9439	38	tlg0014/tlg043/tlg0014.tlg043.perseus-eng2.xml	B_oration
tlg0014.tlg021.perseus-eng2	tlg0014.tlg021	Demosthenes	Against Meidias	Q4691045	Against Meidias	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Meidias' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	James Herbert Vince	1935	129707	23443	94	tlg0014/tlg021/tlg0014.tlg021.perseus-eng2.xml	B_oration
tlg0014.tlg038.perseus-eng2	tlg0014.tlg038	Demosthenes	Against Nausimachus and Xenopeithes	Q87738411	Against Nausimachus and Xenopeithes	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Nausimachus and Xenopeithes' is a legal oration, directly invoking contemporary laws and procedures.	English	eng; grc	Augustus Taber Murray	1936	17165	3096	12	tlg0014/tlg038/tlg0014.tlg038.perseus-eng2.xml	B_oration
tlg0014.tlg048.perseus-eng2	tlg0014.tlg048	Demosthenes	Against Olympiodorus	Q87738423	Against Olympiodorus	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Olympiodorus' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	27981	5149	21	tlg0014/tlg048/tlg0014.tlg048.perseus-eng2.xml	B_oration
tlg0014.tlg030.perseus-eng2	tlg0014.tlg030	Demosthenes	Against Onetor I	Q30916234	Against Onetor I	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Onetor I' is a legal oration, directly invoking contemporary laws and procedures.	English	eng; grc	Augustus Taber Murray	1936	22731	4137	17	tlg0014/tlg030/tlg0014.tlg030.perseus-eng2.xml	B_oration
tlg0014.tlg031.perseus-eng2	tlg0014.tlg031	Demosthenes	Against Onetor II	Q30916234	Against Onetor I	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Onetor I' is a legal oration, directly invoking contemporary laws and procedures.	English	eng; grc	Augustus Taber Murray	1936	8512	1623	6	tlg0014/tlg031/tlg0014.tlg031.perseus-eng2.xml	B_oration
tlg0014.tlg037.perseus-eng2	tlg0014.tlg037	Demosthenes	Against Pantaenetus	Q87738410	Against Pantaenetus	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Pantaenetus' is a legal oration, directly invoking contemporary laws and procedures.	English	eng; grc	Augustus Taber Murray	1936	35970	6573	26	tlg0014/tlg037/tlg0014.tlg037.perseus-eng2.xml	B_oration
tlg0014.tlg042.perseus-eng2	tlg0014.tlg042	Demosthenes	Against Phaenippus	Q24965445	Against Stephanos	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Against Stephanos' speeches are legal orations that invoke specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	20283	3718	15	tlg0014/tlg042/tlg0014.tlg042.perseus-eng2.xml	B_oration
tlg0014.tlg034.perseus-eng2	tlg0014.tlg034	Demosthenes	Against Phormio	Q87738408	Against Phormio	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Phormio' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1936	31780	5791	23	tlg0014/tlg034/tlg0014.tlg034.perseus-eng2.xml	B_oration
tlg0014.tlg041.perseus-eng2	tlg0014.tlg041	Demosthenes	Against Spudias	Q24965301	Against Spudias	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'Against Spudias' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	17675	3268	13	tlg0014/tlg041/tlg0014.tlg041.perseus-eng2.xml	B_oration
tlg0014.tlg058.perseus-eng2	tlg0014.tlg058	Demosthenes	Against Theocrines	Q87738431	Against Theocrines	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Theocrines' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	45933	8270	33	tlg0014/tlg058/tlg0014.tlg058.perseus-eng2.xml	B_oration
tlg0014.tlg024.perseus-eng2	tlg0014.tlg024	Demosthenes	Against Timocrates	Q4691054	Against Timocrates	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Timocrates' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	James Herbert Vince	1935	121134	21328	85	tlg0014/tlg024/tlg0014.tlg024.perseus-eng2.xml	B_oration
tlg0014.tlg032.perseus-eng2	tlg0014.tlg032	Demosthenes	Against Zenothemis	Q87738407	Against Zenothemis	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Zenothemis' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1936	16332	3005	12	tlg0014/tlg032/tlg0014.tlg032.perseus-eng2.xml	B_oration
tlg0014.tlg011.perseus-eng2	tlg0014.tlg011	Demosthenes	Answer to Philip’s Letter	Q110888607	Letters	Q117253	-348	-348	Late Classical (354–165 BCE)			correspondence, written work	2.0	Demosthenes' 'Letters' are personal essays where contemporary norms might be mentioned in passing, making them indirect contemporary inference.	English	eng; grc	James Herbert Vince	1930	9566	1690	7	tlg0014/tlg011/tlg0014.tlg011.perseus-eng2.xml	B_oration
tlg0014.tlg052.perseus-eng2	tlg0014.tlg052	Demosthenes	Apollodorus Against Callipus	Q87738425	Against Callippus	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'Against Callippus' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	17837	3274	13	tlg0014/tlg052/tlg0014.tlg052.perseus-eng2.xml	B_oration
tlg0014.tlg059.perseus-eng2	tlg0014.tlg059	Demosthenes	Apollodorus Against Neaera	Q110665750	Against Onetor	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Against Onetor' speeches are legal orations that invoke specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	86082	15278	61	tlg0014/tlg059/tlg0014.tlg059.perseus-eng2.xml	B_oration
tlg0014.tlg053.perseus-eng2	tlg0014.tlg053	Demosthenes	Apollodorus Against Nicostratus	Q87738426	Against Nicostratus	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Nicostratus' is a legal oration, directly invoking contemporary laws and procedures.	English	eng; grc	Augustus Taber Murray	1939	17535	3282	13	tlg0014/tlg053/tlg0014.tlg053.perseus-eng2.xml	B_oration
tlg0014.tlg050.perseus-eng2	tlg0014.tlg050	Demosthenes	Apollodorus Against Polycles	Q87738424	Against Polycles	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'Against Polycles' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	38510	7150	29	tlg0014/tlg050/tlg0014.tlg050.perseus-eng2.xml	B_oration
tlg0014.tlg045.perseus-eng2	tlg0014.tlg045	Demosthenes	Apollodorus Against Stephanus I	Q24965445	Against Stephanos	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Against Stephanos' speeches are legal orations that invoke specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	52868	9821	39	tlg0014/tlg045/tlg0014.tlg045.perseus-eng2.xml	B_oration
tlg0014.tlg046.perseus-eng2	tlg0014.tlg046	Demosthenes	Apollodorus Against Stephanus II	Q24965445	Against Stephanos	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Against Stephanos' speeches are legal orations that invoke specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	17099	3167	13	tlg0014/tlg046/tlg0014.tlg046.perseus-eng2.xml	B_oration
tlg0014.tlg049.perseus-eng2	tlg0014.tlg049	Demosthenes	Apollodorus Against Timotheus	Q87738422	Against Timotheus	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'Against Timotheus' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	36508	6629	27	tlg0014/tlg049/tlg0014.tlg049.perseus-eng2.xml	B_oration
tlg0014.tlg062.perseus-eng2	tlg0014.tlg062	Demosthenes	Exordia	Q110887238	Exordia	Q117253	-348	-348	Late Classical (354–165 BCE)			written work, group of literary works	4.0	Demosthenes' 'Exordia' are likely forensic or political speeches, directly invoking contemporary laws and procedures.	English	eng; grc; lat	Norman W. DeWitt; Norman J. DeWitt	1949	87239	15996	64	tlg0014/tlg062/tlg0014.tlg062.perseus-eng2.xml	D_contemporary_treatise
tlg0014.tlg001.perseus-eng2	tlg0014.tlg001	Demosthenes	First Olynthiac	Q7089276	Olynthiacs	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Olynthiacs' are political orations that invoke specific contemporary laws or political procedures.	English	eng; grc	James Herbert Vince	1930	14690	2624	10	tlg0014/tlg001/tlg0014.tlg001.perseus-eng2.xml	B_oration
tlg0014.tlg004.perseus-eng2	tlg0014.tlg004	Demosthenes	First Philippic	Q749054	Philippic	Q117253	-348	-348	Late Classical (354–165 BCE)	apologia, philippic		group of literary works	4.0	Demosthenes' 'Philippic' orations are political speeches that address contemporary issues and legal implications.	English	eng; grc	James Herbert Vince	1930	26893	4857	19	tlg0014/tlg004/tlg0014.tlg004.perseus-eng2.xml	B_oration
tlg0014.tlg036.perseus-eng2	tlg0014.tlg036	Demosthenes	For Phormio	Q24965447	For Phormion	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'For Phormion' is a legal oration, directly invoking contemporary laws and procedures.	English	eng; grc	Augustus Taber Murray	1936	39025	7001	28	tlg0014/tlg036/tlg0014.tlg036.perseus-eng2.xml	B_oration
tlg0014.tlg015.perseus-eng2	tlg0014.tlg015	Demosthenes	For the Liberty of the Rhodians	Q7091405	On the Liberty of the Rhodians	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'On the Liberty of the Rhodians' is a political oration that invokes specific contemporary laws or political procedures.	English	eng; grc	James Herbert Vince	1930	17793	3200	13	tlg0014/tlg015/tlg0014.tlg015.perseus-eng2.xml	B_oration
tlg0014.tlg016.perseus-eng2	tlg0014.tlg016	Demosthenes	For the People of Megalopolis	Q5467107	For the Megalopolitans	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'For the Megalopolitans' is a political oration that invokes specific contemporary laws or political procedures.	English	eng; grc	James Herbert Vince	1930	16099	2859	11	tlg0014/tlg016/tlg0014.tlg016.perseus-eng2.xml	B_oration
tlg0014.tlg010.perseus-eng2	tlg0014.tlg010	Demosthenes	Fourth Philippic	Q749054	Philippic	Q117253	-348	-348	Late Classical (354–165 BCE)	apologia, philippic		group of literary works	4.0	Demosthenes' 'Philippic' speeches are political orations that invoke specific contemporary laws or political procedures.	English	eng; grc	James Herbert Vince	1930	37064	6723	27	tlg0014/tlg010/tlg0014.tlg010.perseus-eng2.xml	B_oration
tlg0014.tlg063.perseus-eng2	tlg0014.tlg063	Demosthenes	Letters	Q110888607	Letters	Q117253	-348	-348	Late Classical (354–165 BCE)			correspondence, written work	2.0	Demosthenes' 'Letters' are personal essays where contemporary norms might be mentioned in passing.	English	eng; grc; lat	Norman W. DeWitt; Norman J. DeWitt	1949	67201	12064	48	tlg0014/tlg063/tlg0014.tlg063.perseus-eng2.xml	D_contemporary_treatise
tlg0014.tlg007.perseus-eng2	tlg0014.tlg007	Demosthenes	On Halonnesus	Q7091433	On the Navy	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'On the Navy' is a political oration that invokes specific contemporary laws or political procedures related to naval policy.	English	eng; grc	James Herbert Vince	1930	20091	3580	14	tlg0014/tlg007/tlg0014.tlg007.perseus-eng2.xml	B_oration
tlg0014.tlg013.perseus-eng2	tlg0014.tlg013	Demosthenes	On Organization	Q87738401	On Organization	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'On Organization' is a political oration that invokes specific contemporary laws or political procedures.	English	eng; grc	James Herbert Vince	1930	18431	3284	13	tlg0014/tlg013/tlg0014.tlg013.perseus-eng2.xml	B_oration
tlg0014.tlg051.perseus-eng2	tlg0014.tlg051	Demosthenes	On The Trierarchic Crown	Q30916219	On the Trierarchic Crown	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'On the Trierarchic Crown' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1939	12178	2274	9	tlg0014/tlg051/tlg0014.tlg051.perseus-eng2.xml	B_oration
tlg0014.tlg008.perseus-eng2	tlg0014.tlg008	Demosthenes	On the Chersonese	Q7091317	On the Chersonese	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'On the Chersonese' is a political oration, directly invoking contemporary laws and procedures.	English	eng; grc	James Herbert Vince	1930	34100	6216	25	tlg0014/tlg008/tlg0014.tlg008.perseus-eng2.xml	B_oration
tlg0014.tlg018.perseus-eng2	tlg0014.tlg018	Demosthenes	On the Crown	Q969706	On the Crown	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'On the Crown' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Charles Anthony Vince; James Herbert Vince	1926	179401	31138	125	tlg0014/tlg018/tlg0014.tlg018.perseus-eng2.xml	B_oration
tlg0014.tlg019.perseus-eng2	tlg0014.tlg019	Demosthenes	On the Embassy	Q7091351	On the False Embassy	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'On the False Embassy' is a political oration that invokes specific contemporary laws or political procedures.	English	eng; grc; lat	Charles Anthony Vince; James Herbert Vince	1926	191594	33333	133	tlg0014/tlg019/tlg0014.tlg019.perseus-eng2.xml	B_oration
tlg0014.tlg014.perseus-eng2	tlg0014.tlg014	Demosthenes	On the Navy-Boards	Q7091433	On the Navy	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'On the Navy' is a political oration that discusses contemporary policies and legal frameworks.	English	eng; grc	James Herbert Vince	1930	21403	3953	16	tlg0014/tlg014/tlg0014.tlg014.perseus-eng2.xml	B_oration
tlg0014.tlg005.perseus-eng2	tlg0014.tlg005	Demosthenes	On the Peace	Q7091460	On the Peace	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'On the Peace' is a political oration that discusses contemporary policies and legal frameworks.	English	eng; grc	James Herbert Vince	1930	16443	2198	9	tlg0014/tlg005/tlg0014.tlg005.perseus-eng2.xml	B_oration
tlg0014.tlg017.perseus-eng2	tlg0014.tlg017	Demosthenes	On the Treaty with Alexander	Q7091460	On the Peace	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'On the Peace' is a political oration that invokes specific contemporary laws or political procedures.	English	eng; grc	James Herbert Vince	1930	16911	2952	12	tlg0014/tlg017/tlg0014.tlg017.perseus-eng2.xml	B_oration
tlg0014.tlg012.perseus-eng2	tlg0014.tlg012	Demosthenes	Philip’s Letter	Q110888607	Letters	Q117253	-348	-348	Late Classical (354–165 BCE)			correspondence, written work	2.0	Demosthenes' 'Letters' are personal essays where contemporary norms might be mentioned in passing, making them indirect contemporary inference.	English	eng; grc	James Herbert Vince	1930	13797	2446	10	tlg0014/tlg012/tlg0014.tlg012.perseus-eng2.xml	B_oration
tlg0014.tlg002.perseus-eng2	tlg0014.tlg002	Demosthenes	Second Olynthiac	Q7089276	Olynthiacs	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Olynthiacs' are political orations that invoke specific contemporary laws or political procedures.	English	grc; eng	James Herbert Vince	1930	16399	2914	12	tlg0014/tlg002/tlg0014.tlg002.perseus-eng2.xml	B_oration
tlg0014.tlg006.perseus-eng2	tlg0014.tlg006	Demosthenes	Second Philippic	Q749054	Philippic	Q117253	-348	-348	Late Classical (354–165 BCE)	apologia, philippic		group of literary works	4.0	Demosthenes' 'Philippic' is a political oration, directly invoking contemporary laws and procedures.	English	eng; grc	James Herbert Vince	1930	17955	3177	13	tlg0014/tlg006/tlg0014.tlg006.perseus-eng2.xml	B_oration
tlg0014.tlg061.perseus-eng2	tlg0014.tlg061	Demosthenes	The Erotic Essay	Q5395414	Erotic Essay	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	3.0	Demosthenes' 'Erotic Essay' is a prose piece that would likely discuss contemporary social norms related to love and relationships.	English	eng; grc; lat	Norman W. DeWitt; Norman J. DeWitt	1949	35396	6238	25	tlg0014/tlg061/tlg0014.tlg061.perseus-eng2.xml	D_contemporary_treatise
tlg0014.tlg060.perseus-eng2	tlg0014.tlg060	Demosthenes	The Funeral Speech	Q5256369	Demosthenes' Funeral Oration	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Funeral Oration' is a political oration that would reflect contemporary social and political values.	English	eng; grc; lat	Norman W. DeWitt; Norman J. DeWitt	1949	30944	5451	22	tlg0014/tlg060/tlg0014.tlg060.perseus-eng2.xml	D_contemporary_treatise
tlg0014.tlg003.perseus-eng2	tlg0014.tlg003	Demosthenes	Third Olynthiac	Q7089276	Olynthiacs	Q117253	-348	-348	Late Classical (354–165 BCE)			group of literary works	4.0	Demosthenes' 'Olynthiacs' are political orations that invoke specific contemporary laws or political procedures.	English	eng	James Herbert Vince	1930	18060	3247	13	tlg0014/tlg003/tlg0014.tlg003.perseus-eng2.xml	B_oration
tlg0014.tlg009.perseus-eng2	tlg0014.tlg009	Demosthenes	Third Philippic	Q6646617	Third Philippic	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Third Philippic' is a political oration, directly invoking contemporary laws and procedures.	English	eng; grc	James Herbert Vince	1930	35541	6377	26	tlg0014/tlg009/tlg0014.tlg009.perseus-eng2.xml	B_oration
tlg0535.tlg001.perseus-eng2	tlg0535.tlg001	Demades	On the Twelve Years	Q87737061	Speech on Twelve Years	Q211430	-345	-345	Late Classical (354–165 BCE)			written work, oration	4.0	Demades' 'Speech on Twelve Years' is a political oration that would invoke specific contemporary laws or legal procedures.	English	grc; eng	John Ormiston Burtt	1954	16527	2938	12	tlg0535/tlg001/tlg0535.tlg001.perseus-eng2.xml	B_oration
tlg0029.tlg005.perseus-eng2	tlg0029.tlg005	Dinarchus	Against Aristogiton	Q87737769	Against Aristogeiton	Q473421	-324	-324	Late Classical (354–165 BCE)			literary work, oration	4.0	Dinarchus' 'Against Aristogeiton' is a legal oration, offering insight into legal arguments and social rules.	English	eng; grc	J. O. Burtt	1954	14978	2679	11	tlg0029/tlg005/tlg0029.tlg005.perseus-eng2.xml	B_oration
tlg0029.tlg004.perseus-eng2	tlg0029.tlg004	Dinarchus	Against Demosthenes	Q87737768	Against Demosthenes	Q473421	-324	-324	Late Classical (354–165 BCE)			written work, oration	4.0	Dinarchus' 'Against Demosthenes' is a legal oration, reflecting contemporary legal and political discourse.	English	eng; grc	J. O. Burtt	1954	73330	12682	51	tlg0029/tlg004/tlg0029.tlg004.perseus-eng2.xml	B_oration
tlg0029.tlg006.perseus-eng2	tlg0029.tlg006	Dinarchus	Against Philocles	Q87737770	Against Philocles	Q473421	-324	-324	Late Classical (354–165 BCE)			literary work, oration	4.0	Dinarchus' 'Against Philocles' is a legal oration, providing direct evidence of legal and political norms.	English	eng; grc	J. O. Burtt	1954	11159	1981	8	tlg0029/tlg006/tlg0029.tlg006.perseus-eng2.xml	B_oration
tlg1799.tlg001.perseus-eng2	tlg1799.tlg001	Euclid	The Thirteen Books of Euclid's Elements	Q172891	Elements	Q8747	-298	-298	Late Classical (354–165 BCE)	treatise		written work, reference work	3.0	Euclid's 'Elements' is a mathematical treatise, documenting contemporary scientific knowledge.	English	eng; grc; lat	Thomas Little Heath	1908	976636	181016	724	tlg1799/tlg001/tlg1799.tlg001.perseus-eng2.xml	D_contemporary_treatise
